Gene	Parameter1	Parameter2
CUTC	99.1291011876237	255864
CUX1	124.472149077105	256976
CUX2	47.5473916839816	258180
CUZD1	90.546415457996	258126
CWC15	0	256892
CWC22	0.143054760888074	255872
CWC25	39.4868707870706	257882
CWC27	13.584661915427	254580
CWF19L1	25.4405574534866	257590
CWF19L2	6.19007303369081	256750
CWH43	28.8100313035784	255996
CX3CL1	1.05908560816772	252970
CX3CR1	14.6532639561817	256008
CXADR	114.365855284591	258206
CXCL1	1.13832724129053	257128
CXCL10	1.03892454030809	256230
CXCL11	1.06364122899316	257708
CXCL12	0.0317070023108258	256092
CXCL13	0.0482909337727881	257912
CXCL14	1.0374076417161	257152
CXCL16	0	257172
CXCL17	0	258232
CXCL2	0.0505294282100449	256992
CXCL3	4.13684097029783	257012
CXCL5	6.16020429378351	257758
CXCL6	1.05422245125482	256260
CXCL9	0.0588532805441222	257172
CXCR1	70.7317974538043	257826
CXCR2	37.4596510969723	257172
CXCR4	17.5705188692795	258232
CXCR5	6.05033753994447	257490
CXCR6	19.160741051603	257732
CXXC1	7.08860289587159	257884
CXXC11	0.0106666277871039	257912
CXXC5	1.22800071335182	196302
CYB561	15.2680202510077	257580
CYB561A3	12.3263325889271	257160
CYB561D1	3.1044195705821	257260
CYB561D2	1.20061019286844	257328
CYB5A	51.1238208988711	256062
CYB5B	60.5466584620337	257866
CYB5D1	34.5552045912062	256048
CYB5D2	107.102016423816	258230
CYB5R1	134.504964477692	258232
CYB5R2	167.883618435153	256992
CYB5R3	182.662708550775	258232
CYB5R4	96.517122228333	258062
CYB5RL	127.020400986682	257542
CYBA	167.245065831097	256702
CYBRD1	35.7783023676815	258046
CYC1	13.9344842913139	256838
CYCS	17.9179815491855	256868
CYFIP1	1.18652305904847	257772
CYFIP2	5.91630762577274	257738
CYGB	105.95772202048	257852
CYHR1	5.73837892228057	161280
CYLC2	0	257912
CYLD	193.018847105102	257526
CYP11A1	73.9467535653626	255864
CYP11B1	97.0611159140848	257170
CYP11B2	88.2537048212149	255870
CYP17A1	94.9695056372969	257766
CYP19A1	147.902224616478	257730
CYP1A1	260.132471492786	258232
CYP1A2	230.795669672852	256092
CYP1B1	135.916251770193	256088
CYP20A1	23.4156595331643	257900
CYP21A2	29.8913788544774	254658
CYP24A1	171.842870127914	257912
CYP26A1	73.2302769636487	258224
CYP26B1	38.1338963821291	256784
CYP26C1	88.783959980307	257742
CYP27A1	166.357363744337	257908
CYP27B1	69.4746559933526	258228
CYP27C1	76.1305794099166	256890
CYP2A13	89.4721700036019	256992
CYP2A6	65.2844310401986	256600
CYP2A7	35.3977101355022	255734
CYP2B6	88.4073716542245	257894
CYP2C18	123.005594117749	257316
CYP2C19	81.7115338619947	257772
CYP2C8	87.7271058363498	256986
CYP2C9	137.062565264688	258142
CYP2D6	152.044592105476	256500
CYP2E1	75.9369207540378	258220
CYP2F1	77.6770199484968	256856
CYP2J2	161.070945372107	256928
CYP2R1	102.731830809579	257652
CYP2S1	61.6263976486537	256974
CYP2U1	118.782223309827	257100
CYP2W1	106.922711272411	256822
CYP39A1	51.1103246105505	258110
CYP3A4	95.8058532887739	257490
CYP3A43	100.316402808233	257538
CYP3A5	132.548641853323	257158
CYP3A7	2.74236917635568	257912
CYP46A1	7.09178561760406	257098
CYP4A11	116.154662480276	257576
CYP4A22	42.9261033180624	255840
CYP4B1	152.382458820933	256016
CYP4F11	119.629604316678	257910
CYP4F12	129.469858318318	257168
CYP4F2	125.564228928569	257910
CYP4F22	153.996191004685	256992
CYP4F3	200.841588449816	256992
CYP4V2	168.490280338355	258232
CYP4X1	104.662002859447	257744
CYP4Z1	34.4222527390769	256034
CYP51A1	119.251040413966	257734
CYP7A1	87.5969104340272	257588
CYP7B1	130.299910144908	257564
CYP8B1	44.3873139545166	258230
CYR61	32.5846638880245	257912
CYS1	0	257172
CYSLTR2	70.039789030067	256760
CYSTM1	1.10916080084962	256826
CYTH1	28.3643338471289	257910
CYTH2	37.1656028411859	258222
CYTH3	31.1683089463973	255858
CYTH4	39.5635062681849	256876
CYTIP	4.16379482163216	257976
CYTL1	0	256092
CYYR1	0	256892
D2HGDH	252.240295893354	256090
DAAM1	213.242307996995	258194
DAAM2	254.032066357858	257854
DAB1	4.68127626365807	258044
DAB2	25.55551573035	256902
DAB2IP	108.327653766078	258208
DACH1	48.8170221189114	258112
DACT1	19.8828154580203	256092
DAD1	7.63746766049446	258202
DAG1	156.953302497973	256980
DAGLA	1.03412712529082	257592
DAGLB	58.6304880252068	255848
DAK	94.0634093137148	256980
DALRD3	45.3418882760814	256074
DAND5	6.1260359739321	257576
DAO	121.265695746474	256982
DAOA	0	256892
DAP	0.0273194106036824	258232
DAP3	4.15548595198104	256968
DAPK1	100.17910465236	257578
DAPK2	27.285584758996	257908
DAPK3	11.4458168741297	256064
DAPL1	10.0812369619024	257718
DAPP1	17.4472005908306	257848
DARC	0.0111914081572365	258232
DARS	162.004205487497	258096
DARS2	210.681963653904	257908
DAW1	47.7985779235482	256066
DAXX	0	258232
DAZAP1	11.5338041148248	257742
DAZAP2	1.11272416546275	257686
DAZL	1.08479080842768	256908
DBF4	10.1569358649491	255906
DBF4B	23.5453967423963	257880
DBH	131.261901836351	257750
DBI	4.13935339494813	256090
DBN1	42.416885142341	256982
DBNDD1	3.06935048792823	229118
DBNDD2	0.0100263763968258	257592
DBNL	22.0823376434512	258126
DBP	13.3070779529812	257592
DBR1	29.2698309050058	258206
DBT	56.7202648043027	257166
DBX1	284.84346885614	256760
DBX2	78.6143778950933	255766
DCAF10	2.62038817509485	257450
DCAF11	21.9499362748849	256082
DCAF12	10.9059967725408	257894
DCAF13	91.4674178635972	258110
DCAF15	0	258232
DCAF16	0	257592
DCAF17	7.36390563008354	257050
DCAF4	45.1615743997763	256990
DCAF4L1	2.11372385779352	256090
DCAF4L2	3.15545049290274	257574
DCAF5	37.1474955403399	255866
DCAF6	124.132894701659	256810
DCAF7	4.04171127515031	256590
DCAF8	20.204374773084	256854
DCAKD	36.9946180595616	258230
DCBLD1	168.170107985681	258232
DCBLD2	131.730166608818	258150
DCC	85.383910337666	256068
DCD	0	256892
DCDC1	164.182085244312	255686
DCDC2	64.9953348572484	256866
DCDC2B	100.426787887312	255844
DCHS1	215.825592221523	256966
DCHS2	463.590325706312	256084
DCK	112.234837188124	256648
DCLK1	69.184331146193	257912
DCLK2	151.165087297106	256826
DCLK3	16.5120103059996	256860
DCLRE1A	167.205588448671	257902
DCLRE1B	59.3663019584102	257770
DCLRE1C	116.240015410229	256876
DCN	60.0495009956211	255846
DCP1A	0	256892
DCP1B	3.20318294789838	252516
DCP2	3.45330459660546	256558
DCPS	128.768497503041	257910
DCST1	11.2989476672553	258070
DCST2	0.196010106653249	258232
DCSTAMP	6.29793097598581	257536
DCT	434.435640102001	256948
DCTD	50.1504024494473	257592
DCTN1	362.136781695009	256092
DCTN2	10.7181615514458	256934
DCTN3	0	257912
DCTN4	3.23515208342717	258210
DCTN5	23.3812698583047	257098
DCTN6	33.0870455240606	257842
DCTPP1	10.5430570172225	256008
DCUN1D1	7.50387458756242	258040
DCUN1D2	28.8432331725504	256974
DCUN1D3	48.159070954781	256050
DCUN1D4	19.6764041650602	256824
DCUN1D5	3.73196560685709	256140
DCXR	15.8990680289147	257698
DDA1	10.4811224194951	258216
DDAH1	14.4485645305626	256858
DDB1	19.0273786829362	256890
DDB2	23.3253221514764	258232
DDC	128.976743032532	258232
DDHD1	15.1784790852426	257980
DDHD2	15.871784753863	256810
DDI1	27.9160365037753	257750
DDI2	5.42966283636707	258220
DDIT3	0	257592
DDIT4	4.31961773318915	257232
DDIT4L	8.16339675530354	257620
DDN	0	258232
DDO	77.4090653621508	257162
DDOST	159.16657685565	258230
DDR1	286.009768048896	257170
DDR2	212.381807245548	256836
DDRGK1	20.9730772638781	257134
DDT	0.119835850947444	255872
DDTL	0	255872
DDX1	63.5860226138642	257580
DDX10	31.8801272461481	258192
DDX18	28.0659522302501	257440
DDX19A	10.7625130699338	256810
DDX19B	14.8678099471798	258202
DDX20	54.4279260907951	257572
DDX21	5.2953497269406	258208
DDX23	1.39267137832837	258232
DDX24	22.7995062863795	255656
DDX25	35.6620691034738	258174
DDX27	49.2817799717298	256960
DDX28	56.9640597783389	257912
DDX31	127.785379910775	257760
DDX39A	23.2636007545402	255832
DDX39B	9.25051607839613	256884
DDX4	28.3075463963966	256086
DDX41	62.7593409514737	255830
DDX42	5.23215023031383	257924
DDX43	26.103751774052	257152
DDX46	23.1300058762375	257542
DDX47	56.1402878832821	257766
DDX49	44.7238360226292	257766
DDX5	15.0597861462675	256970
DDX50	12.1725212769168	257570
DDX51	24.2715637504385	257948
DDX52	46.8018376921457	257892
DDX54	62.2726435662616	257124
DDX55	171.320104782085	257172
DDX56	45.1133692963639	256868
DDX58	12.8969092513141	257758
DDX59	91.8830445677177	258226
DDX6	3.41919212037202	257708
DDX60	18.2206743322674	256836
DDX60L	30.9362719760981	256940
DEAF1	25.0002034253405	258230
DEC1	0	256092
DECR1	186.204580177275	257124
DECR2	17.1641796238061	257516
DEDD	0	256992
DEDD2	0	256992
DEF6	32.2621318034507	257770
DEF8	32.542966594723	256948
DEFA4	12.1316875773907	258180
DEFA5	7.11298181411757	255158
DEFA6	9.12125311657598	257086
DEFB1	24.1202898579244	255858
DEFB108B	6.04783760155076	255732
DEFB110	9.21227405632989	257304
DEFB112	4.04633989570785	257040
DEFB113	0.105612912651637	257912
DEFB114	2.05122542881766	251250
DEFB115	0	257172
DEFB116	5.09291975141905	257982
DEFB118	7.07590996654325	255824
DEFB119	18.2579051745082	258218
DEFB121	21.1205474349804	256796
DEFB123	5.12730268242505	255690
DEFB124	5.1139402525218	257582
DEFB125	7.1287591592336	256768
DEFB126	5.08532378711148	257680
DEFB127	1.07644477472244	256660
DEFB128	12.1218987523487	256686
DEFB129	1.09553915562183	257714
DEFB132	4.06904916764765	256878
DEFB134	4.06219097709282	257806
DEFB135	9.13188917541366	250632
DEFB136	0	257172
DEFB4A	0	257592
DEGS1	8.97825178469175	258222
DEGS2	7.90155672643338	256762
DEK	0.112750504563678	255872
DENND1A	8.43957388943937	256736
DENND1B	11.4884495283735	257510
DENND1C	4.25712873627455	258202
DENND2A	14.9419240990854	257548
DENND2C	3.26043642113967	257482
DENND2D	2.19341594024389	258214
DENND3	6.59284142682427	257156
DENND4A	2.40385747745394	256072
DENND4B	8.50113370288095	258032
DENND4C	75.7288757152133	256760
DENND5A	30.3247974415239	256952
DENND5B	14.2152433032738	256924
DENND6A	47.3284591111432	257832
DENND6B	43.7077898068887	254914
DENR	2.28151996008586	256848
DEPDC1	53.4522064287944	256874
DEPDC1B	47.013133973034	256332
DEPDC4	1.01870667606285	256634
DEPDC5	29.9392759186305	256006
DEPDC7	49.7513668597182	258166
DEPTOR	6.25106049213067	256786
DERA	104.881411673919	257828
DERL1	6.40170962950598	255770
DERL2	5.47228754855775	257504
DERL3	40.6223069985902	255682
DES	170.449988820271	256084
DESI1	27.2789614418505	257590
DESI2	8.22513326170112	258198
DET1	33.1544442037366	257878
DEXI	0.0190216090637234	257172
DFFA	11.4661632099022	256884
DFFB	12.2545102224493	257590
DGAT1	94.7693094230737	258168
DGAT2	0.211328582684805	257772
DGCR2	277.148642919589	257910
DGCR6	0	257772
DGCR6L	0	257172
DGCR8	19.8132000803857	257908
DGKA	94.5353026960751	255870
DGKB	62.0247647566546	255794
DGKD	232.225230416985	257170
DGKE	54.9344720536759	256834
DGKG	227.728652949898	256986
DGKH	192.272716505626	255850
DGKI	41.2856043700711	257588
DGKQ	72.0957229634567	255888
DGKZ	74.2171759708367	256034
DGUOK	242.207256189148	257908
DHCR24	182.074424796708	258232
DHCR7	461.327778743756	258232
DHDDS	52.3370456124849	257908
DHDH	21.456917587287	255816
DHFR	41.6965977717601	257392
DHH	191.137874740011	257906
DHODH	228.013447751858	256876
DHPS	115.680740946175	255870
DHRS1	165.320368140037	256892
DHRS11	103.903543901733	258232
DHRS12	21.7956617259304	257742
DHRS13	94.6853854934996	257134
DHRS2	19.4837468821899	257744
DHRS3	116.704235878357	255810
DHRS4	126.362988783866	257764
DHRS4L2	133.198545129336	255950
DHRS7	54.230172165452	258130
DHRS7B	106.422194650036	258230
DHRS7C	98.1572854697914	257088
DHRS9	190.587099395922	257020
DHTKD1	306.468772116401	257172
DHX15	4.51888632148075	257750
DHX16	23.0984214001871	256702
DHX29	29.467150629813	255746
DHX30	1.74366838573884	257592
DHX32	8.49689241261595	256058
DHX33	50.0881199640965	255870
DHX34	46.3151660157172	255870
DHX35	45.1163236657256	258228
DHX36	107.380790511588	258178
DHX37	29.8606491764472	256046
DHX38	66.0464816380328	257590
DHX40	17.165975181118	257554
DHX57	95.5540654799769	256958
DHX58	34.3215169431228	256882
DHX8	19.3677120766012	256876
DHX9	14.0971087573892	256954
DIABLO	56.7088974166894	258228
DIAPH1	196.921774721916	256972
DIAPH3	317.761647921585	256812
DICER1	121.428773907018	257902
DIDO1	23.6002523328816	257136
DIEXF	60.0602140927276	257084
DIMT1	13.1503282723883	257758
DIO1	0.113565761504689	256892
DIO2	0.365204624845506	258232
DIO3	0.192316411636305	256892
DIP2A	9.87320096875507	256924
DIP2B	4.45726863162139	258124
DIP2C	16.3272244167982	256088
DIRAS1	13.6326346714414	257418
DIRAS2	24.5943196783579	256890
DIRAS3	7.40392901075747	257768
DIRC1	0	256992
DIRC2	29.295314824554	258144
DIS3	68.8213867448786	258072
DIS3L	92.1232558477957	255816
DIS3L2	30.0253265284747	256836
DISC1	29.4228183609966	254414
DISP1	531.965136630719	257770
DISP2	164.711609561719	256916
DIXDC1	26.1378497126921	258060
DKFZP761J1410	13.933914258894	256446
DKK1	2.42876447672152	258024
DKK2	6.37113375168236	256996
DKK3	3.43575519980722	257802
DKK4	41.2587185288499	258084
DKKL1	0	258232
DLAT	64.3965588387486	256888
DLC1	148.597729598287	257770
DLD	119.75828956241	258172
DLEC1	4.199290415147	255944
DLEU7	0	256092
DLG1	58.2832307151266	257772
DLG2	63.3541016992734	258100
DLG4	23.4255730289314	257144
DLG5	8.98629341815629	256798
DLGAP1	26.8265566664335	257714
DLGAP2	54.7183489334825	257580
DLGAP3	43.733485117667	258222
DLGAP4	60.928463283226	255792
DLGAP5	3.08373008707735	247308
DLK1	92.200222106326	256088
DLK2	54.2302148555369	257658
DLL1	189.444483140685	257772
DLL3	111.591792892289	257172
DLL4	142.404617413858	258212
DLST	30.6089531937259	256080
DLX1	78.4014436909054	256080
DLX2	102.261997269353	257540
DLX3	149.104302272269	258204
DLX4	111.970148306853	256966
DLX5	173.77558565931	257908
DLX6	49.2442984115789	255672
DMAP1	21.2572774278217	257770
DMBT1	194.056372569802	258220
DMBX1	285.921928319596	257144
DMC1	53.4215242439229	255858
DMGDH	212.032484593814	256892
DMKN	0.0268153211582588	257772
DMP1	0.0212332159424895	258232
DMPK	38.6214512507249	256924
DMRT1	0.404178373335478	258232
DMRT2	0.764353066018032	257772
DMRT3	23.7769604484449	256846
DMRTA1	28.396252284443	257830
DMRTB1	12.9119113386216	255728
DMRTC2	5.60849186037739	257046
DMTF1	1.72677796825667	255424
DMTN	1.15881394629031	257724
DMWD	38.3589437802654	256584
DMXL1	63.6225971569685	256936
DMXL2	68.3387389329314	255710
DNA2	316.451294275595	257718
DNAAF1	7.24794615020979	257770
DNAAF2	0.148805043005295	255872
DNAAF3	2.06248136499218	256782
DNAH1	618.934806241907	257900
DNAH10	510.10533932891	258228
DNAH12	10.3494559142446	256092
DNAH14	180.406612397217	249754
DNAH2	491.605881428415	257772
DNAH3	725.014724650217	256890
DNAH5	661.291834325355	258232
DNAH6	362.755847796447	164654
DNAH7	738.525793390346	257872
DNAH8	425.468233085952	256886
DNAH9	813.724475996365	256990
DNAI1	150.04012711472	256992
DNAI2	103.212754667735	257172
DNAJA1	18.6285071267007	257168
DNAJA2	18.1200128342875	258218
DNAJA3	80.2804240230716	257890
DNAJA4	66.7189141522268	258222
DNAJB1	36.5605552609389	258232
DNAJB11	33.9292317098879	255816
DNAJB12	63.8051706318109	257574
DNAJB13	81.2300078482423	256878
DNAJB14	28.954135052555	255716
DNAJB2	35.2123405055922	255842
DNAJB4	30.6773272175715	256968
DNAJB5	6.98395141897478	256884
DNAJB6	25.7173968751896	257766
DNAJB7	26.5894419764638	258064
DNAJB8	25.1942741554614	258224
DNAJB9	23.3882932994485	257756
DNAJC1	34.2510966452332	257516
DNAJC10	34.3157117607858	257422
DNAJC11	5.63479122946955	256890
DNAJC12	9.15436635162433	257792
DNAJC13	28.6361628069827	257958
DNAJC14	0.163984453950478	257592
DNAJC15	15.3317628911837	258052
DNAJC16	74.9387153503138	257170
DNAJC17	1.1928583966082	257542
DNAJC18	27.7519560345943	256846
DNAJC19	0.190944278533604	258232
DNAJC2	15.9550413654417	255762
DNAJC21	51.6445306871242	258230
DNAJC22	17.5221650085167	242750
DNAJC24	0.224352244852922	257912
DNAJC25	7.81881740347984	256808
DNAJC25-GNG10	0.564628124674917	258232
DNAJC27	56.677252366418	256006
DNAJC28	35.1710028663225	256672
DNAJC3	26.7734423471041	256596
DNAJC30	23.2083890828175	256974
DNAJC4	14.40265677033	257840
DNAJC5	16.8011961710946	257150
DNAJC5B	34.5698114477778	258126
DNAJC5G	28.7077113313069	258232
DNAJC6	296.213473093257	256932
DNAJC7	37.4805881551069	258158
DNAJC8	11.7455679265015	256788
DNAJC9	9.68822421063187	255862
DNAL1	8.55872736509844	257486
DNAL4	10.1690054045035	258218
DNALI1	61.26567302677	256052
DNASE1	106.936407719036	257160
DNASE1L2	58.7580912275651	255626
DNASE1L3	49.7368561924684	258190
DNASE2	1.10940910125995	257170
DNASE2B	4.0855750540368	255848
DND1	0.095072356115695	258232
DNER	272.921508322316	256846
DNHD1	34.4144892926924	163290
DNLZ	14.3464333411925	257052
DNM1	19.4024150193538	258232
DNM1L	166.245100627044	257150
DNM2	310.310180310674	257172
DNM3	283.992798864881	257084
DNMBP	60.8084341557595	257770
DNMT1	111.936571406898	257592
DNMT3A	293.538723261703	256070
DNMT3B	470.316357428021	257772
DNMT3L	94.2074439859281	257528
DNPEP	263.084528339441	257744
DNPH1	0	257172
DNTT	54.8911924826492	256584
DNTTIP1	0.0560695541348711	257772
DNTTIP2	1.05106663382687	255524
DOC2A	71.7015377137957	258232
DOC2B	36.774634419049	162140
DOCK1	53.1446793020198	255834
DOCK10	101.502192581796	257718
DOCK2	21.3800529272187	257640
DOCK3	31.8193414418729	258082
DOCK4	36.3580554873194	255794
DOCK5	89.1236680332101	257572
DOCK6	78.8149212657269	255808
DOCK7	41.0302882027393	257686
DOCK8	56.9154513720732	257906
DOCK9	72.6907496239588	258186
DOHH	22.573826488799	254342
DOK1	42.2941161675344	258198
DOK2	70.7347791397352	256950
DOK3	53.9188118066881	257568
DOK4	124.55395582842	257894
DOK5	111.935179071755	257884
DOK6	64.9693990746321	258186
DOK7	201.702412732882	255484
DOLK	162.178523142335	256092
DOLPP1	20.6557388514332	256888
DONSON	38.3344896639643	255856
DOPEY1	6.74642349373525	257770
DOPEY2	76.1574318606079	257170
DOT1L	1.27980850607715	232926
DPAGT1	177.544296605111	258232
DPCD	3.27119909777274	257766
DPCR1	0	257912
DPEP1	42.9662618538038	257304
DPEP2	4.47647771352058	258218
DPEP3	24.7038100171496	256078
DPF1	85.5203312272908	258230
DPF2	118.171700071159	257168
DPF3	197.707012745094	256040
DPH1	38.7517022804301	257748
DPH2	14.6181378200469	257764
DPH3	0.0603624910915652	256892
DPH5	39.6423287302496	256954
DPH6	36.9930775138645	257558
DPH7	9.91138273814373	256864
DPM1	80.90837474302	257906
DPM2	17.5719782016582	256444
DPM3	33.0810330357634	256584
DPP10	41.8093068296888	257508
DPP3	33.8340037227674	255856
DPP4	231.122652917197	255788
DPP6	20.6364843567312	256874
DPP7	168.503379143173	257676
DPP8	4.55918287106897	257976
DPP9	7.81124744912108	257590
DPPA2	4.20566298019424	257736
DPPA3	0	256892
DPPA4	0.0794001451784209	255872
DPPA5	2.09793044885002	257874
DPRX	69.1247238400069	257162
DPT	9.24493951871623	257984
DPY19L1	16.6406163240518	256968
DPY19L2	7.87342364165758	255504
DPY19L3	18.5117166137217	258202
DPY19L4	17.392482573239	257228
DPY30	0.374407058213562	256092
DPYD	512.158153144636	258186
DPYS	306.125272191593	258224
DPYSL2	167.823281359904	256884
DPYSL3	260.799503952751	256864
DPYSL4	276.584788321715	258092
DPYSL5	181.499387584722	257586
DQX1	12.3239822766397	258220
DR1	0.100337381141871	258232
DRAM1	1.32987019152441	255902
DRAM2	13.4784046734618	256594
DRAP1	1.28941562615496	254586
DRAXIN	16.5345501171387	258228
DRC1	13.1370469716886	255866
DRD1	25.9464800992068	256974
DRD2	46.5650556503568	257162
DRD3	44.9187566482581	256880
DRD4	25.389638524476	249024
DRD5	114.280890815005	257906
DRG1	16.636958428954	256872
DRG2	15.2075061489279	256078
DRGX	156.100342301682	256584
DROSHA	47.7505516601546	255712
DSC1	135.117326433847	257736
DSC2	100.751383527096	257842
DSC3	127.678422051136	256940
DSCAM	130.33079390567	255842
DSCAML1	142.792079229369	255864
DSCC1	22.5731006679622	256828
DSCR3	40.6672200271843	255864
DSCR4	0	258232
DSE	1.05495831184578	257162
DSEL	41.910547053046	258188
DSG1	149.777212359202	257898
DSG2	123.264652062387	256862
DSG3	111.643177598409	258230
DSG4	217.171144150341	257770
DSN1	0	255872
DSP	529.592420101551	258230
DSPP	97.190752297103	256892
DST	772.901397481103	256076
DSTN	2.35145034777357	255492
DSTYK	185.506137861867	257088
DTD1	35.7399383387587	257142
DTD2	11.3878645433385	258160
DTL	38.9028258061675	258206
DTNA	108.406450469752	257870
DTNB	83.118629723517	256058
DTNBP1	9.08160380826111	255856
DTWD1	8.1423796303212	255708
DTWD2	46.3117011095413	257468
DTX1	14.2323767947518	257164
DTX2	28.8044882921998	257660
DTX3	3.72514758659467	258094
DTX3L	53.8496754117997	256064
DTX4	31.7794668674819	257686
DTYMK	54.1193263612159	257768
DUOX1	528.619844227663	256092
DUOX2	342.468916300313	256092
DUOXA1	25.9652782524059	257156
DUOXA2	44.3432577190197	257584
DUPD1	47.8589666944675	257780
DUS1L	34.0529630792707	258020
DUS2	57.914713938233	258220
DUS3L	27.5391765246753	257256
DUS4L	13.5227568104987	255964
DUSP1	25.1864901236932	257912
DUSP10	24.8715330673935	257910
DUSP11	29.2524459681509	258058
DUSP12	24.8090895878446	255990
DUSP13	123.779041576713	256984
DUSP14	25.659155599066	257170
DUSP15	44.7173519663442	258212
DUSP16	21.7460103278053	256880
DUSP18	60.4427858324446	257172
DUSP19	39.0755826308189	258144
DUSP2	56.9435731097163	257158
DUSP22	53.3217703747511	255872
DUSP23	23.903395440644	257766
DUSP26	69.9905439333509	255736
DUSP27	89.2448562486754	257768
DUSP28	18.9106054509298	257380
DUSP3	40.8958054462112	255870
DUSP4	56.6073191726945	256990
DUSP5	42.7642620652135	256874
DUSP6	27.2351560110472	257172
DUSP7	19.392442497326	256990
DUSP8	14.5274272296388	257894
DUT	20.7386173145062	257186
DUXA	92.2818389836407	257766
DVL1	17.9264436565202	257114
DVL2	13.6642380913306	256862
DVL3	7.61678598165232	257912
DXO	16.2721819150135	257768
DYDC1	14.3749814786533	256412
DYDC2	2.22591335619222	256038
DYM	234.469049362264	256866
DYNAP	0	256892
DYNC1H1	107.170232748712	256992
DYNC1I1	70.0128321003285	258216
DYNC1I2	84.3472232357302	255786
DYNC1LI1	1.07448867321547	250696
DYNC1LI2	2.20149191948425	254154
DYNC2H1	242.079731863128	256600
DYNC2LI1	11.5119084494139	257290
DYNLL1	3.19431031207809	258208
DYNLL2	0.11106371399005	257912
DYNLRB1	1.01766143206803	210936
DYNLRB2	0.0201298978755426	257172
DYNLT1	1.08474181999782	257096
DYRK1A	1.89886996959678	255698
DYRK1B	9.19349771722779	258204
DYRK2	4.87312176358798	256878
DYRK3	47.5085312664005	257638
DYRK4	38.2496567787263	256022
DYSF	1189.40385803372	258232
DYTN	43.148227061124	256336
DYX1C1	53.0936584083958	256856
DZANK1	84.3076567042049	256060
DZIP1	11.1729695643526	255204
DZIP1L	4.11635311578742	257078
DZIP3	64.7116653949037	258096
E2F1	20.1995395303511	257864
E2F2	54.2107008199716	258102
E2F3	22.3756869388108	257546
E2F4	81.7323170604235	256888
E2F5	72.7873104771867	257882
E2F6	39.4734290376545	257680
E2F7	48.5941319009963	258202
E2F8	10.2138555454169	257770
E4F1	3.66991873253583	257022
EAF1	14.4235962308486	258170
EAF2	7.18809766378415	254956
EAPP	15.3920495454175	258196
EARS2	32.8837341610889	258206
EBAG9	2.14762552773401	257172
EBF1	65.1619733709405	257162
EBF2	22.8086979283683	257146
EBF3	20.3617228388795	257556
EBF4	15.9178673477465	167808
EBI3	13.2298500952204	238462
EBLN2	0	256092
EBNA1BP2	17.8704427219289	256082
EBPL	101.205630137151	258228
ECD	8.19859396554871	257006
ECE1	206.993800251725	255872
ECE2	469.028529953301	257768
ECEL1	302.933785073437	257570
ECH1	56.3065256954375	255870
ECHDC1	26.7891082209218	255964
ECHDC2	123.601245434923	256086
ECHDC3	75.1638246616861	257694
ECHS1	53.6071415549548	258210
ECI1	138.74398703443	256800
ECI2	39.511819208816	257086
ECM1	103.668020483404	256992
ECM2	46.4438419309437	258226
ECSIT	71.9003394391276	256892
ECT2	46.2633575466492	257656
ECT2L	69.4651346546874	257124
EDAR	313.658338681659	255872
EDARADD	46.306135509483	255844
EDC3	1.11667311532343	255746
EDC4	3.45799884475388	256020
EDDM3A	3.0682014879354	256438
EDDM3B	3.12406828382678	256494
EDEM1	129.237808954049	257160
EDEM2	109.62933913252	258192
EDEM3	75.6499893272367	257484
EDF1	16.9407308316418	255724
EDIL3	265.906915867659	256742
EDN1	46.903716995378	257768
EDN2	42.3413461622361	256340
EDN3	61.1786777133246	257170
EDNRA	27.5205378201594	257886
EDNRB	25.1592853050689	256418
EEA1	60.9502803691733	256910
EED	8.65364947488936	255468
EEF1A1	8.11072671035912	257576
EEF1A2	32.8386803952857	257704
EEF1B2	14.983606115526	255840
EEF1D	101.902822772097	258202
EEF1E1	9.30019623285754	254700
EEF1G	3.2851132337468	258174
EEF2	81.0105815957234	257144
EEF2K	2.18233042354092	254436
EEFSEC	122.396397418884	257172
EEPD1	167.758476500142	257158
EFCAB1	20.7649450052605	255714
EFCAB10	0.0160509428338825	256092
EFCAB11	43.5956762931809	257000
EFCAB12	0.00832976666618931	257172
EFCAB13	1.08743890621375	255824
EFCAB14	45.0640541291254	256980
EFCAB2	16.9367102529169	257882
EFCAB3	33.8004781626518	257450
EFCAB4A	7.18136148253519	256328
EFCAB4B	143.466209533332	257566
EFCAB5	21.4158197705845	258090
EFCAB6	54.2697298250201	255870
EFCAB7	4.38575862845086	257310
EFCC1	0.0213544309758278	255872
EFEMP1	129.395992958273	257910
EFEMP2	229.796838818782	258214
EFHB	15.5934505155706	258194
EFHC1	130.478852664482	256844
EFHD1	6.1538005953762	240768
EFHD2	14.7285818839517	251306
EFNA1	71.6425262406938	257906
EFNA2	40.9644981271383	256450
EFNA3	90.8843134657336	255800
EFNA4	99.1464643763639	257900
EFNA5	102.062624928816	257430
EFNB2	94.2286229881152	257908
EFNB3	108.64862511529	256528
EFR3A	14.9789951071665	255718
EFS	18.7178295331968	257602
EFTUD2	148.145030105128	258218
EGF	353.178275229434	257764
EGFL7	68.449269669824	255178
EGFL8	97.3858528648948	257936
EGFLAM	291.71470890785	258230
EGFR	229.268775920788	257172
EGLN1	15.607278176135	257760
EGLN2	16.2725248291806	255862
EGLN3	18.4794764573631	256936
EGR1	1.38371416605554	257764
EGR2	0.213298082975438	258232
EGR3	1.20421285214901	256162
